latitude,longitude,api
3826465.981870901,-11414397.129010368,42003027720000
3827222.1410957077,-11418244.775890147,42003027730000
3826287.8361811023,-11417967.2563996,42003027740000
3826530.6428192323,-11413963.316954749,42003027770000
3826147.4328683433,-11413462.156607196,42003027780000
3827097.8267958118,-11415684.872879865,42003027800000
3826882.8532270724,-11414488.633631801,42003027810000
3827363.480909275,-11414190.520035459,42003027820000
3827085.817733857,-11418762.300202847,42003027840000
3826163.7955749948,-11418500.36544101,42003027850000
3826618.39752646,-11418628.271535931,42003027860000
3824687.6798271695,-11416016.49364294,42003027870000
3821131.742003657,-11443356.115303803,42003028010000
3822452.809325135,-11442260.731514398,42003028020000
3821591.4277589074,-11443489.03077581,42003028030000
3822070.522329742,-11443627.623541849,42003028040000
3822530.2443856928,-11443760.539013857,42003028050000
3822911.8865597,-11442396.096015204,42003028060000
3821994.409374744,-11442125.478333084,42003028080000
3822198.873355878,-11443168.541961817,42003028090000
3822783.5278346115,-11442855.288914725,42003028100000
3821529.9594233967,-11442008.704187242,42003028110000
3821394.7565847635,-11442465.893335931,42003028120000
3822324.455557241,-11442719.81309443,42003028130000
3821266.809948483,-11442899.037474608,42003028140000
3821859.3331639133,-11442582.556162283,42003028150000
3821726.5009259223,-11443031.952946614,42003028160000
3824206.63265193,-11414937.251179697,42003028170000
3811246.926747925,-11409798.075567737,42003028180000
3821219.061144223,-11413123.522716204,42003028190000
3822704.508096054,-11415024.970938444,42003028200000
3820492.0367388176,-11413927.583398204,42003028210000
3821525.342715751,-11415702.795317883,42003028220000
3821839.0191009026,-11416266.183260787,42003028230000
3818670.5820395057,-11413377.665113684,42003028250000
3816823.826514803,-11412860.69739844,42003028260000
3818802.0613920586,-11412917.136380274,42003028270000
3819597.694135024,-11413645.05453057,42003028280000
3818540.9503592537,-11413846.654128397,42003028290000
3816102.476329321,-11413662.420371134,42003028300000
3816687.2267796956,-11413326.458147919,42003028310000
3817746.179468989,-11413119.06993657,42003028320000
3819130.1726740682,-11413510.803224675,42003028330000
3819004.0966896196,-11413976.897932624,42003028340000
3817955.8450810993,-11414181.280517722,42003028350000
3818871.560092253,-11414441.768126177,42003028360000
3818085.2066507884,-11413711.512266574,42003028370000
3819460.2712514983,-11414103.134235183,42003028380000
3822239.1070049526,-11414862.88975985,42003028390000
3822387.247155427,-11414469.709318366,42003028410000
3821062.361995661,-11413607.539862173,42003028440000
3820942.5966986734,-11414052.372547382,42003028450000
3822479.852176526,-11413973.780986883,42003028460000
3822005.7537357495,-11413836.301415753,42003028470000
3819718.8966330923,-11413178.95982262,42003028480000
3821541.171435145,-11413728.655468157,42003028490000
3821308.755188884,-11414651.828005305,42003028500000
3817029.6520496947,-11413923.798535516,42003028510000
3817153.201822327,-11413461.266051272,42003028520000
3821646.30104793,-11415185.716283148,42003028530000
3817292.1803674144,-11413006.63725087,42003028540000
3822094.794154439,-11415308.501681494,42003028550000
3817614.843646757,-11413588.281590266,42003028560000
3823184.9667733875,-11413181.631490398,42003028570000
3822725.4832342104,-11413064.300747102,42003028580000
3822598.709535719,-11413523.827605095,42003028590000
3822261.928118885,-11412931.385275094,42003028610000
3821933.8623287356,-11412329.035510413,42003028620000
3822124.078704544,-11413382.78581026,42003028630000
3823413.198045369,-11414238.387416499,42003028650000
3822838.2747061076,-11414567.893109247,42003028660000
3823752.650697362,-11414829.271273628,42003028670000
3824090.661767462,-11415400.674219871,42003028680000
3823592.4879970066,-11415266.200274993,42003028690000
3823503.568286306,-11415720.717755903,42003028700000
3817873.8245086167,-11412662.326065848,42003028710000
3820790.781409416,-11416487.931686448,42003028720000
3823018.7432874185,-11415624.649035346,42003028730000
3823380.6121562524,-11416199.502885804,42003028740000
3823646.183159323,-11416705.895249423,42003028750000
3779360.4092761856,-11418292.309312718,42003028840000
3790083.6919496427,-11419241.196652237,42003028860000
3788388.020621903,-11419754.156865813,42003028880000
3788657.81230324,-11418845.233223487,42003028890000
3787283.266715006,-11418892.544007074,42003028920000
3779808.1056585493,-11418413.758877173,42003029010000
3786655.3689170857,-11418768.42277484,42003029090000
3791534.6090772497,-11419784.881045274,42003029150000
3790928.5916461125,-11419471.29403971,42003029190000
3814745.9922670797,-11394734.878671046,42003029320000
3790151.1817450956,-11418692.391562628,42003029400000
3788600.5912289843,-11419244.870195435,42003029430000
3788758.1800435027,-11418377.24608419,42003029440000
3787592.4928321424,-11419055.293102615,42003029470000
3786685.618789342,-11411405.640334282,42003029680000
3789973.446279793,-11419290.39986717,42003029700000
3788449.449982602,-11419852.897254148,42003029720000
3788628.872875181,-11418785.56597642,42003029730000
3789287.5252723508,-11441397.226224316,42003029780000
3789550.4964784067,-11440481.178134577,42003029800000
3789211.095004897,-11439897.418724857,42003029810000
3788894.4605240547,-11439308.204660088,42003029820000
3788539.4241761896,-11438722.107541062,42003029830000
3788287.1298290575,-11439631.03118339,42003029840000
3788638.6070386274,-11440228.928168438,42003029850000
3789836.232622367,-11439572.25449225,42003029860000
3790117.765697438,-11440156.570499424,42003029880000
3789483.0100700418,-11438989.385638457,42003029890000
3788963.2590779574,-11440808.568757,42003029910000
3790389.438237947,-11439209.241632773,42003029920000
3788768.835121695,-11439769.178671462,42003029940000
3789353.826622537,-11439435.999435518,42003029950000
3788420.7741390243,-11439188.981485449,42003029960000
3788159.0115860133,-11440088.776929531,42003029980000
3789987.391380017,-11439104.9352699,42003029990000
3789032.321121513,-11438855.913568996,42003030020000
3790334.4454292455,-11439152.134733997,42003030060000
3790256.692870178,-11439665.428906044,42003030090000
3788502.724094517,-11440686.228636617,42003030100000
3789682.313133715,-11440041.020867981,42003030120000
3789090.8597370926,-11440352.158844747,42003030140000
3814566.3082842994,-11448938.676447596,42003031840000
3819947.720820734,-11447520.911412852,42003034460000
3823503.0405748757,-11442070.597824125,42003035000000
3826077.2318343213,-11441817.791260531,42003035020000
3825183.2605864587,-11441565.986572357,42003035040000
3826754.847486956,-11442983.862926591,42003035050000
3827080.275093976,-11443574.52414474,42003035060000
3823637.3438898786,-11441613.186036455,42003035070000
3825354.792289097,-11442592.797555435,42003035080000
3827540.0590624283,-11443708.218853183,42003035090000
3823966.512165965,-11442201.509545298,42003035100000
3825487.26923754,-11442134.82917031,42003035110000
3824433.1683497378,-11442333.200502906,42003035130000
3825815.8290011273,-11442721.594206283,42003035140000
3824893.9054114525,-11442463.332987642,42003035160000
3826286.25267584,-11442840.149463978,42003035170000
3826680.94789402,-11444982.938342258,42003035190000
3825615.1293666516,-11441692.55683339,42003035210000
3825948.3110911455,-11442263.51450167,42003035230000
3826428.2411535466,-11442397.654488076,42003035260000
3826553.6041386416,-11441960.72548671,42003035270000
3804026.514335995,-11438671.457172751,42003035280000
3804328.534383167,-11437635.184032956,42003035290000
3804192.9998011477,-11438100.165546,42003035300000
3826863.8502258686,-11442521.330442345,42003036150000
3821203.3647559723,-11441424.276860578,42003036590000
3820743.1664138907,-11441292.80854195,42003036610000
3820877.7023500106,-11440835.619393263,42003036620000
3820279.952362278,-11441160.560986888,42003036630000
3820416.065781113,-11440703.037879728,42003036640000
3819952.6006928515,-11440571.45824161,42003036650000
3819819.921639452,-11441029.092668261,42003036660000
3824364.428756128,-11440834.728837335,42003036690000
3825749.324604596,-11441228.577195764,42003036700000
3825044.321722774,-11441174.364603747,42003036710000
3826209.7168398635,-11441359.822875408,42003036720000
3823769.933621896,-11441161.228903832,42003036730000
3819309.13428966,-11447379.201701073,42003037250000
3815726.458070301,-11448288.793260345,42003037260000
3819420.4426511177,-11449353.007592328,42003037270000
3818500.5973472786,-11449092.742622854,42003037280000
3816186.198701558,-11448421.040815407,42003037290000
3816663.6252468606,-11448558.409067046,42003037300000
3818042.6134404256,-11448956.710205104,42003037310000
3818829.095942555,-11449681.845368132,42003037330000
3817118.2596540903,-11448689.32078822,42003037340000
3818368.9894554433,-11449550.711007977,42003037360000
3816981.3928283793,-11449145.619380979,42003037370000
3817583.0648152153,-11448823.460774625,42003037390000
3816536.9161416567,-11449017.713286059,42003037400000
3817456.345920113,-11449282.876313128,42003037420000
3816056.1985463626,-11448879.454478493,42003037430000
3817914.5709924423,-11449421.135120695,42003037450000
3819816.2288042684,-11447978.991117466,42003037480000
3821319.7031847904,-11447904.963656088,42003037490000
3820858.708949108,-11447776.500963714,42003037500000
3820393.7757831826,-11447599.614292843,42003037510000
3820724.8327129907,-11448233.912751384,42003037520000
3820144.3680636175,-11448569.541016126,42003037540000
3819688.826692474,-11448431.616167033,42003037550000
3819552.4578281995,-11448896.931638548,42003037560000
3820915.1616462693,-11449287.10645378,42003037570000
3820455.6339276917,-11449148.179729268,42003037580000
3820012.873873023,-11449027.50940125,42003037590000
3814831.946238956,-11448036.209335735,42003037710000
3815289.4110997794,-11448184.152939,42003037720000
3814672.4309250275,-11448491.617372569,42003037730000
3815127.12112146,-11448609.838671792,42003037740000
3821185.821758326,-11448362.375443758,42003037950000
3821049.0400252463,-11448829.69466611,42003037960000
3824828.461716114,-11440966.642433926,42003037970000
3825288.9502119003,-11441097.5541551,42003037980000
3820276.7869524667,-11448108.56700475,42003038050000
3820788.671045464,-11449746.633311773,42003038080000
3815596.594776094,-11448747.095603941,42003038090000
3817333.452297269,-11449728.822193246,42003038120000
3822124.210617096,-11445147.023271687,42003038130000
3821984.384134493,-11445603.099225465,42003038570000
3822266.5451125796,-11444680.26064679,42003038580000
3822407.5621552644,-11444222.626220139,42003038590000
3806879.7431593114,-11444307.11771365,42003038610000
3807082.3668015217,-11443850.373842925,42003038620000
3807465.622103575,-11444034.384961208,42003038630000
3815400.945543841,-11440771.722005548,42003038700000
3813553.379023805,-11443682.058772845,42003038720000
3813439.4891908173,-11444180.65877211,42003038800000
3806352.7797145597,-11442685.860649738,42003038830000
3813112.457425525,-11443552.816844035,42003038850000
3806681.075206321,-11443266.169155244,42003038880000
3812970.496008082,-11444020.80398333,42003038900000
3806757.6173082436,-11442782.597287238,42003038930000
3806227.629317832,-11443128.24430615,42003038970000
3813160.7009665263,-11445076.112756051,42003038980000
3812821.682188286,-11444481.332716743,42003039050000
3811366.726320274,-11444507.270158097,42003039080000
3810925.490282712,-11444463.744237198,42003039090000
3811465.7035533288,-11444048.299897557,42003039100000
3820628.0206891824,-11407977.000017848,42003039900000
3817110.8756618598,-11445216.37531445,42003040270000
3817247.4802598124,-11444760.188041179,42003040280000
3816787.9623399065,-11444626.9386107,42003040300000
3816654.659313693,-11445083.682481425,42003040310000
3816509.4912475618,-11445556.790317297,42003040320000
3816833.0562831806,-11446143.666672759,42003040340000
3818703.946271226,-11443165.425016075,42003040350000
3818575.764832506,-11443623.727359671,42003040360000
3817841.781255272,-11444436.470961954,42003040380000
3818243.1852765204,-11443036.405726245,42003040390000
3818111.8439682,-11443494.37411137,42003040400000
3818061.4704775945,-11441994.900570383,42003040440000
3817852.3304649503,-11440964.41604411,42003040450000
3818185.6903085066,-11441555.411220731,42003040460000
3817597.174078496,-11441865.769961065,42003040470000
3817722.575835853,-11441422.829707198,42003040480000
3818312.5488416734,-11441095.327765282,42003040490000
3816079.4033381175,-11441927.663597945,42003040530000
3816325.297803078,-11441030.762460623,42003040560000
3816450.949858122,-11440570.456366193,42003040570000
3816372.763271328,-11446013.088910058,42003040690000
3818301.208002986,-11444569.720392432,42003040700000
3822728.3854574966,-11444808.945978146,42003044510000
3822868.220691901,-11444353.092663348,42003044520000
3823131.933313434,-11443444.05770153,42003044530000
3823243.4093926386,-11442987.981747752,42003044540000
3823185.626395029,-11444938.521865431,42003044550000
3823321.6411589584,-11444482.33459216,42003044560000
3823454.359296173,-11444035.164197644,42003044570000
3823605.0212441455,-11443572.854352377,42003044580000
3823705.5515573127,-11443120.674580777,42003044590000
3823832.468993966,-11442658.921332967,42003044600000
